,prices,market_caps,total_volumes
2024-02-09 14:00:24.439,9.447286106803052e-06,5557014449.356255,141497822.6554792
2024-02-09 15:00:30.716,9.31141310608632e-06,5492565515.943024,147320981.8415188
2024-02-09 16:00:43.355,9.335470629344982e-06,5508835694.589885,132098799.1531308
2024-02-09 17:00:23.812,9.312080007071267e-06,5485097812.353055,134166770.96982959
2024-02-09 18:01:11.925,9.351189064327146e-06,5497292674.259472,123765886.35792698
2024-02-09 19:00:40.739,9.358153570655869e-06,5534671242.98083,125118333.64678022
2024-02-09 20:00:36.572,9.35105869349694e-06,5505503891.984351,135073349.4655073
2024-02-09 21:00:08.491,9.37224456753691e-06,5519580368.125266,129021106.09300499
2024-02-09 22:00:01.108,9.42182630766756e-06,5543183750.580742,140724324.829567
2024-02-09 23:00:29.076,9.421683641814952e-06,5547354146.740735,131261760.75100844
2024-02-10 00:01:03.008,9.397475206499913e-06,5540784183.213491,139543407.69267794
2024-02-10 01:00:05.467,9.410674852110183e-06,5545696670.237103,132179693.40157986
2024-02-10 02:00:34.538,9.454945200929345e-06,5572189883.632382,134206555.53125167
2024-02-10 03:01:16.644,9.46950358631709e-06,5580180047.46413,136730747.41132084
2024-02-10 04:00:18.072,9.475220714859267e-06,5585316906.837874,138096780.75939682
2024-02-10 05:00:08.582,9.445148180225697e-06,5567148430.124682,127522482.21068181
2024-02-10 06:00:55.398,9.415476108676434e-06,5550044449.348032,127281491.93052639
2024-02-10 07:00:13.136,9.426849158114166e-06,5556946358.527892,126907839.58080034
2024-02-10 08:00:56.393,9.405901516794575e-06,5551011506.808889,125201046.97608285
2024-02-10 09:00:15.051,9.356553663716875e-06,5528078196.645823,129059861.38516822
2024-02-10 10:00:29.920,9.344665753589643e-06,5520832488.050931,122851898.26431528
2024-02-10 11:00:18.853,9.255450157563774e-06,5474775475.333616,132377758.35354939
2024-02-10 12:00:55.924,9.299585826120138e-06,5480094656.609525,132970110.86805837
2024-02-10 13:00:14.934,9.313543402420484e-06,5487021595.269935,121417324.93772826
2024-02-10 14:00:34.864,9.314598669576006e-06,5487008098.890172,125303156.84640063
2024-02-10 15:01:17.409,9.329004537279406e-06,5496914114.064414,109400197.02875645
2024-02-10 16:00:44.091,9.360953125396305e-06,5508079817.359341,112808247.79982467
2024-02-10 17:01:00.719,9.401403393559479e-06,5537448054.562669,102952961.167664
2024-02-10 18:00:42.590,9.419004891708218e-06,5569892333.397298,110257644.2638052
2024-02-10 19:01:23.688,9.403250896180786e-06,5541368431.595625,108208876.90137503
2024-02-10 20:00:33.003,9.42141203673005e-06,5553178871.449716,105855272.08343379
2024-02-10 21:01:24.074,9.458107573334936e-06,5571095608.161918,98276956.41500956
2024-02-10 22:00:40.483,9.461332815417827e-06,5580979347.580534,98544663.8946238
2024-02-10 23:00:17.460,9.447847916721893e-06,5557682548.941786,100562174.91323644
2024-02-11 00:00:55.112,9.414233519989028e-06,5548074381.663185,106454986.00788419
2024-02-11 01:00:05.387,9.410097018951532e-06,5546176099.438789,105965741.1248816
2024-02-11 02:01:18.678,9.404111283533082e-06,5550231668.870228,97424307.72738178
2024-02-11 03:00:24.391,9.405307142702357e-06,5544497046.333163,94301589.72609945
2024-02-11 04:00:25.586,9.471800093254475e-06,5591169679.048685,102618373.85426825
2024-02-11 05:00:49.695,9.443273234262199e-06,5574678110.961052,103833463.59550813
2024-02-11 06:00:37.292,9.452563116489623e-06,5567370808.678646,106917199.8838387
2024-02-11 07:00:07.462,9.481752970925812e-06,5602479788.075216,101559264.05603637
2024-02-11 08:00:41.788,9.551411509937742e-06,5612811795.100647,113775859.9230142
2024-02-11 09:01:12.829,9.511802439202981e-06,5611906437.826902,107578110.17852144
2024-02-11 10:00:35.320,9.479143000469386e-06,5587668356.432198,106535606.31295079
2024-02-11 11:01:29.498,9.478650686610656e-06,5575010727.349192,118375654.40363388
2024-02-11 12:01:11.442,9.505186402204323e-06,5599941111.966638,103407752.08504763
2024-02-11 13:01:05.941,9.497058399452257e-06,5597667179.581905,103782753.90420762
2024-02-11 14:00:07.300,9.45350778958313e-06,5578921824.992412,114034790.11342083
2024-02-11 15:01:00.002,9.453932786260197e-06,5571950844.520284,116634814.65452707
2024-02-11 16:01:26.308,9.428700593171156e-06,5552978891.738146,118075254.83892539
2024-02-11 17:01:24.431,9.557499068461067e-06,5615486805.995356,129717628.29059176
2024-02-11 18:00:41.689,9.508185861140576e-06,5596666320.909612,134401976.93717983
2024-02-11 19:00:35.565,9.480135784249505e-06,5574092089.411245,136722238.40119186
2024-02-11 20:00:36.989,9.462882093093152e-06,5576700985.448719,139959375.4900935
2024-02-11 21:01:05.605,9.373123823372345e-06,5529046400.141422,144702337.75242573
2024-02-11 22:00:32.749,9.38908174872399e-06,5533980485.230168,125344491.59868507
2024-02-11 23:00:19.391,9.396237560270183e-06,5545008755.039567,135571128.83903843
2024-02-12 00:00:31.721,9.404792006071412e-06,5533872154.377977,122668589.7270771
2024-02-12 01:01:20.290,9.44066059159152e-06,5563411439.429411,136790986.03033715
2024-02-12 02:00:04.520,9.430592949420768e-06,5559152014.551997,125394713.26198822
2024-02-12 03:00:18.412,9.326580075572812e-06,5490194029.751748,143379547.0081429
2024-02-12 04:01:09.463,9.344524494139317e-06,5507788143.860586,143155518.19961938
2024-02-12 05:01:21.830,9.314307632891176e-06,5497015204.734159,141909703.4468853
2024-02-12 06:00:58.639,9.302422803767298e-06,5487234423.232369,140681731.1284081
2024-02-12 07:00:51.516,9.277550208614653e-06,5453919995.496061,142048807.4129322
2024-02-12 08:01:30.101,9.3061654121526e-06,5478887784.229886,125275637.20071907
2024-02-12 09:01:29.945,9.30623951957707e-06,5476959279.887692,133603790.77866112
2024-02-12 10:00:21.181,9.257286748271125e-06,5467171865.90364,134153448.06512284
2024-02-12 11:00:25.317,9.24135207857246e-06,5453055659.134889,133098946.93639994
2024-02-12 12:00:33.229,9.246443738280032e-06,5453206261.253651,134855866.51669505
2024-02-12 13:00:28.555,9.27566060019693e-06,5445493468.973839,134744102.19939473
2024-02-12 14:01:24.936,9.256024747100974e-06,5456620515.708163,133301484.61695603
2024-02-12 15:00:43.008,9.37253419937594e-06,5511797130.349453,133687611.18052785
2024-02-12 16:00:20.429,9.443911978222475e-06,5565843517.817116,141751781.55584684
2024-02-12 17:01:41.623,9.438502874124542e-06,5550615661.8852005,126639842.60125597
2024-02-12 18:00:20.807,9.507455158429046e-06,5611705703.981018,136535142.92196277
2024-02-12 19:01:02.125,9.539337040632411e-06,5619397703.788944,148682536.6531182
2024-02-12 20:00:31.540,9.478962286259275e-06,5598413943.233791,146018563.3113236
2024-02-12 21:00:51.316,9.592582631071473e-06,5654900432.791321,150880926.63702402
2024-02-12 22:01:31.027,9.596075466697178e-06,5660865226.7865,170949095.8066058
2024-02-12 23:00:44.149,9.652891106071082e-06,5685723257.059293,162272061.65538988
2024-02-13 00:00:18.271,9.611584522562255e-06,5660228322.040826,178653915.617175
2024-02-13 01:01:29.959,9.683428888569701e-06,5711993970.292392,160148317.8015808
2024-02-13 02:01:05.762,9.695704286425326e-06,5711127516.534255,165517414.48053226
2024-02-13 03:01:17.664,9.600193628666243e-06,5660526476.418534,165097961.66788012
2024-02-13 04:00:50.605,9.513864998767047e-06,5616412473.713239,172467347.70727757
2024-02-13 05:00:38.454,9.577561967433215e-06,5641017072.046707,185298745.67477864
2024-02-13 06:00:39.915,9.585565551079574e-06,5643474315.373326,169093330.98015445
2024-02-13 07:00:58.496,9.572384427309699e-06,5645438628.863731,166328547.55427256
2024-02-13 08:01:44.631,9.585960533696522e-06,5644977284.453465,167731931.32726562
2024-02-13 09:01:43.273,9.618368048564466e-06,5665455888.146363,186035376.42348176
2024-02-13 10:01:52.802,9.659698045899905e-06,5668636879.49992,169323489.4644594
2024-02-13 11:00:00.994,9.582274520484574e-06,5660033313.674703,187840410.76912156
2024-02-13 12:01:41.469,9.595524896928123e-06,5653340366.87626,187715486.79726002
2024-02-13 13:00:22.990,9.602611773296895e-06,5657617443.587443,189248881.93388638
2024-02-13 14:00:31.514,9.500577281343492e-06,5604156470.612131,211844595.30247325
2024-02-13 15:00:38.339,9.379367376975711e-06,5527401739.172767,226678412.24572408
2024-02-13 16:01:21.537,9.406953890198701e-06,5550294838.611201,200175993.2962447
2024-02-13 17:00:55.786,9.362485078596498e-06,5520605265.339817,197393524.1686363
2024-02-13 18:00:38.420,9.439361872781375e-06,5557658387.805254,191378856.9542625
2024-02-13 19:01:32.201,9.450943089025012e-06,5566013403.571134,204848909.12224436
2024-02-13 20:01:40.762,9.43853273726109e-06,5569790971.493713,208217774.39585087
2024-02-13 21:00:29.728,9.461251386745331e-06,5584798866.498767,176738533.65329507
2024-02-13 22:00:43.213,9.462693222491187e-06,5591758314.2733555,183962246.75058508
2024-02-13 23:01:10.956,9.479614916078435e-06,5580264533.643683,178624553.17434022
2024-02-14 00:00:05.462,9.47475449788016e-06,5581538644.109598,174659977.87492597
2024-02-14 01:01:02.066,9.421717657916844e-06,5553098480.135965,171447627.75824788
2024-02-14 02:00:30.211,9.41568177347946e-06,5548290324.859261,166175542.22869903
2024-02-14 03:00:57.505,9.471483938504924e-06,5582503009.884226,160710124.52263096
2024-02-14 04:00:27.322,9.479171942739367e-06,5585030801.896058,157187976.20238033
2024-02-14 05:00:32.579,9.46111298879521e-06,5577382584.450948,156392827.66202086
2024-02-14 06:00:49.037,9.491534459324063e-06,5600685149.496488,155141292.0007622
2024-02-14 07:00:41.972,9.509868986518153e-06,5593529042.271517,146410631.36435398
2024-02-14 08:00:30.848,9.524139442718991e-06,5618053743.207208,144874568.5558307
2024-02-14 09:00:55.988,9.669496668550309e-06,5626892939.743294,165318273.7464949
2024-02-14 10:00:23.478,9.650995235700247e-06,5693612983.358567,171879380.51804596
2024-02-14 11:00:25.527,9.639487869524273e-06,5684264678.614814,155759934.21227804
2024-02-14 12:00:43.014,9.65019702271681e-06,5668296141.943335,166552276.57399684
2024-02-14 13:00:30.420,9.60894783691657e-06,5649888712.574651,158990026.23889592
2024-02-14 14:00:13.853,9.675597557230963e-06,5694256224.176518,162591475.74183208
2024-02-14 15:00:32.190,9.65725926658036e-06,5679879625.869032,149536113.59842232
2024-02-14 16:00:00.313,9.57563434202527e-06,5667278197.666837,154409239.14315572
2024-02-14 17:00:04.343,9.615102360525297e-06,5665756883.262718,154405081.61092857
2024-02-14 18:01:55.718,9.702698086911261e-06,5728297715.416843,160022049.17918932
2024-02-14 19:01:41.285,9.724600840012013e-06,5729336652.353296,170616284.4950859
2024-02-14 20:00:31.479,9.78727600276428e-06,5761823638.267637,182215259.18021742
2024-02-14 21:00:53.840,9.744124147903085e-06,5736694281.217368,182942231.94660392
2024-02-14 22:00:43.664,9.799193413228093e-06,5768340402.2849455,184953017.63085535
2024-02-14 23:00:37.436,9.773736764939865e-06,5758041799.251315,173623368.28314272
2024-02-15 00:01:55.191,9.74379194151905e-06,5738574072.83003,187542212.4718595
2024-02-15 01:00:44.395,9.844571258667273e-06,5781276680.30885,192882218.04552007
2024-02-15 02:00:45.744,9.782626762268754e-06,5767397392.691498,188103784.71190184
2024-02-15 03:00:46.055,9.897283967685053e-06,5832658992.067743,204449627.59983805
2024-02-15 04:01:56.282,9.907963470786768e-06,5832399614.539373,195472947.58445996
2024-02-15 05:00:04.938,9.804657967311938e-06,5789176079.808168,198184632.90617362
2024-02-15 06:01:12.720,9.727519342839387e-06,5751498924.518383,213794404.18344575
2024-02-15 07:00:49.752,9.768169832638684e-06,5759077501.024102,205596091.7427608
2024-02-15 08:00:29.682,9.789508536621881e-06,5765496975.423165,220009559.16843283
2024-02-15 09:00:29.561,9.776327301042201e-06,5755045488.180007,212128876.87934235
2024-02-15 10:00:33.166,9.820500640164158e-06,5786113050.526172,207602051.03311
2024-02-15 11:00:20.480,9.838011711679937e-06,5799261208.67206,216818313.75950187
2024-02-15 12:01:32.127,9.793834346381068e-06,5774530753.042851,218296189.09026128
2024-02-15 13:00:52.203,9.798268169371192e-06,5771094477.822828,217287702.45275342
2024-02-15 14:00:36.283,9.838349305227424e-06,5793292009.9095955,206294547.23758176
2024-02-15 15:00:48.077,9.889219822867228e-06,5840540061.079563,208032625.4320894
2024-02-15 16:00:42.591,9.796494914083303e-06,5760075357.008152,220058608.37674233
2024-02-15 17:01:39.357,9.916322779508838e-06,5841294927.238291,247587687.87679663
2024-02-15 18:00:14.720,9.938223392899811e-06,5843490628.072395,229115526.1288737
2024-02-15 19:00:22.974,9.963010877969294e-06,5885339903.697133,233642263.4679514
2024-02-15 20:01:18.789,1.0008593253791835e-05,5894727657.940428,232229809.36377034
2024-02-15 21:01:48.137,9.927507423315837e-06,5859491155.073497,237622730.24711254
2024-02-15 22:01:43.642,9.856570940996314e-06,5845430028.239844,246659215.2359593
2024-02-15 23:00:18.743,9.895927296613635e-06,5825700473.652699,239615789.74309886
2024-02-16 00:00:12.221,9.876926412582064e-06,5822400012.94144,255887355.56611365
2024-02-16 01:01:12.516,9.874082415264037e-06,5805914481.423399,257477646.46817037
2024-02-16 02:01:22.321,9.900587345140197e-06,5824305946.293824,239329819.82489517
2024-02-16 03:01:15.645,9.948622773240245e-06,5862534550.581997,234615264.9456483
2024-02-16 04:01:27.456,9.935540268495713e-06,5849736070.900461,248063655.02802098
2024-02-16 05:01:07.016,9.95348505100872e-06,5865399798.572792,244567418.33713323
2024-02-16 06:01:13.027,1.0020920335234194e-05,5895773382.78038,228842806.34154812
2024-02-16 07:00:18.837,9.926813311742333e-06,5873594731.395318,246685184.4526033
2024-02-16 08:00:18.569,9.876986046000857e-06,5834267935.726767,231635251.69637653
2024-02-16 09:00:49.719,9.917322532119138e-06,5861520484.985734,241349426.16104794
2024-02-16 10:01:05.453,9.878442536498558e-06,5833377406.705297,241593204.08197385
2024-02-16 11:01:49.759,9.97560548057704e-06,5872829095.70004,246245266.06177622
2024-02-16 12:01:55.184,9.962018285360528e-06,5871492821.43824,231687661.4324157
2024-02-16 13:01:00.577,1.0029063825491984e-05,5911493098.979548,247308299.16960305
2024-02-16 14:00:54.155,9.996240722642785e-06,5891011186.181632,232157539.1630314
2024-02-16 15:00:25.057,9.857403577554372e-06,5825226683.07172,249961104.93718344
2024-02-16 16:01:15.069,9.80412608973931e-06,5759080599.253208,248497498.29661003
2024-02-16 17:01:08.464,9.805855768136962e-06,5764867536.664992,250712262.58284336
2024-02-16 18:01:02.693,9.742129715445232e-06,5744250486.2774105,226919603.76679105
2024-02-16 19:01:32.353,9.756177603476835e-06,5744252922.389711,244177910.8047866
2024-02-16 20:00:58.307,9.723447056987983e-06,5746685687.717465,217234273.23441845
2024-02-16 21:00:52.447,9.768573202954394e-06,5755760984.910458,236153963.90446416
2024-02-16 22:00:29.049,9.827039697676257e-06,5777909841.755967,202438248.30373952
2024-02-16 23:01:07.977,9.816706258504459e-06,5783701523.374869,199652602.5450952
2024-02-17 00:01:28.565,9.883073714248735e-06,5829251793.08235,216574306.14852205
2024-02-17 01:01:15.568,9.842822692906314e-06,5812093241.937615,191217275.5711568
2024-02-17 02:01:17.953,9.761984936280682e-06,5747076541.019723,213601932.72261924
2024-02-17 03:00:58.206,9.754727452962004e-06,5744624796.853898,192118175.81178558
2024-02-17 04:00:36.275,9.761502560835632e-06,5749551694.723549,209960254.9448927
2024-02-17 05:01:15.617,9.78146186075958e-06,5762688880.445983,193886077.05382505
2024-02-17 06:00:20.623,9.758308109215749e-06,5751006197.674558,210517056.08090392
2024-02-17 07:01:47.038,9.774190382302625e-06,5759287345.466119,184318256.1301019
2024-02-17 08:00:17.552,9.786837537439974e-06,5767156320.904415,180012916.8301271
2024-02-17 09:00:30.923,9.709512694220291e-06,5721574643.096337,180876385.26074338
2024-02-17 10:00:09.694,9.677263625377717e-06,5701883801.823536,203836318.1499652
2024-02-17 11:00:27.695,9.658543576854828e-06,5686717008.350711,182066495.1620866
2024-02-17 12:00:43.427,9.683520562319747e-06,5713216760.1521635,203360566.2580527
2024-02-17 13:01:33.257,9.688956311185288e-06,5714783229.8549795,199193228.86575654
2024-02-17 14:01:38.057,9.554068168913558e-06,5631141611.456531,202965538.9739549
2024-02-17 15:01:04.537,9.48421832056471e-06,5581941900.022569,200019480.08558708
2024-02-17 16:00:05.763,9.530127182962414e-06,5606953716.836723,170584960.2707019
2024-02-17 17:01:25.990,9.575590758085751e-06,5641846725.042719,161160776.77317432
2024-02-17 18:01:39.613,9.612814500459422e-06,5664941542.600229,164245027.22444898
2024-02-17 19:00:31.079,9.585645594810788e-06,5650182279.565398,157653151.47116363
2024-02-17 20:01:23.295,9.608141737171294e-06,5658214803.757918,156607188.70583743
2024-02-17 21:01:38.347,9.626556997360941e-06,5664005558.80277,150970327.10000515
2024-02-17 22:01:57.650,9.66049116353585e-06,5691210895.963872,153661671.94018868
2024-02-17 23:00:53.592,9.646861955755192e-06,5682121576.747925,145505173.91675577
2024-02-18 00:00:35.290,9.630276862274715e-06,5680444453.156089,151640930.93155938
2024-02-18 01:01:42.905,9.627391329749526e-06,5666016318.642876,151860413.63382214
2024-02-18 02:01:05.095,9.600753090252532e-06,5668413335.713813,142871699.06634945
2024-02-18 03:01:38.345,9.60924089740673e-06,5671439814.58885,156176318.42480692
2024-02-18 04:00:29.602,9.659231754778783e-06,5692495193.789208,155986422.34492576
2024-02-18 05:01:36.125,9.693846254157612e-06,5708811730.815359,144372581.6745735
2024-02-18 06:00:08.231,9.714364494870764e-06,5724758548.871947,146343159.72138932
2024-02-18 07:00:45.435,9.698757094083815e-06,5698601476.0199375,146800793.1154843
2024-02-18 08:01:02.172,9.761761347848746e-06,5765601022.533185,162050894.3683339
2024-02-18 09:01:32.288,9.790083448817082e-06,5761892621.630406,164341891.83420202
2024-02-18 10:00:47.052,9.81269339006931e-06,5776482382.996126,161389637.87343532
2024-02-18 11:01:32.881,9.772316545572824e-06,5760922156.811042,157705017.57522056
2024-02-18 12:00:58.999,9.787745069839026e-06,5765017836.629004,156198479.9682617
2024-02-18 13:01:47.763,9.685895021709037e-06,5723302004.038989,159483052.54444978
2024-02-18 14:00:05.382,9.694913796251951e-06,5711673164.961228,155723295.23586833
2024-02-18 15:01:49.998,9.748724223677523e-06,5744313777.292892,136229761.9160623
2024-02-18 16:00:21.737,9.734213906682711e-06,5733566024.206383,134176874.24437624
2024-02-18 17:01:42.035,9.750128210984277e-06,5734887466.228296,140956168.49680325
2024-02-18 18:01:41.698,9.76998627498285e-06,5748528313.781238,131836258.23358053
2024-02-18 19:01:38.897,9.7456966348693e-06,5742674225.71584,144178712.6718165
2024-02-18 20:01:22.088,9.725557831681057e-06,5741417525.643848,135919094.57239684
2024-02-18 21:01:58.287,9.708176951669728e-06,5725180787.975229,144685471.16379628
2024-02-18 22:02:03.831,9.743658563698142e-06,5730393433.327379,145165446.16825747
2024-02-18 23:01:56.793,9.784146460782682e-06,5757867802.546538,150701086.84885222
2024-02-19 00:00:27.290,9.734968287367787e-06,5738175035.39357,154629329.95154276
2024-02-19 01:02:05.533,9.797480444368083e-06,5767491924.634988,146370514.0623032
2024-02-19 02:00:11.425,9.77633661763135e-06,5762922577.507413,143431054.4448037
2024-02-19 03:01:32.407,9.8304080399123e-06,5788345532.056051,142829228.6920458
2024-02-19 04:00:24.693,9.818674682008591e-06,5781643128.018008,142056659.1286942
2024-02-19 05:00:20.886,9.789542593952142e-06,5770727729.624461,155239918.90428507
2024-02-19 06:00:10.877,9.786658038177842e-06,5765968870.404342,143083026.06159145
2024-02-19 07:00:44.881,9.816952526465969e-06,5791205422.393551,143425391.3725554
2024-02-19 08:01:47.084,9.865231647875394e-06,5804468957.751911,145237371.52132413
2024-02-19 09:01:48.931,9.774017900595731e-06,5767000614.822035,151817082.81687656
2024-02-19 10:00:11.886,9.78931336371991e-06,5781126351.350266,153330030.45602733
2024-02-19 11:00:47.403,9.78834074904325e-06,5769623748.751066,153936194.28995255
2024-02-19 12:01:19.352,9.812588561535902e-06,5789626652.276548,155914158.41142994
2024-02-19 13:01:35.096,9.797661569290137e-06,5783370286.026125,149406514.05052325
2024-02-19 14:00:30.899,9.748986611062409e-06,5746374733.020948,145928727.45569202
2024-02-19 15:00:49.453,9.726736891544015e-06,5736588991.482188,147270163.8214044
2024-02-19 16:00:22.760,9.803823454680153e-06,5772016705.89484,148324140.56012356
2024-02-19 17:00:49.868,9.723379832777522e-06,5770406152.8100395,172808346.46777457
2024-02-19 18:00:30.814,9.810379921966104e-06,5777992987.661434,192637420.51542395
2024-02-19 19:00:03.616,9.778820754319833e-06,5764407813.219175,186808684.06321472
2024-02-19 20:02:03.927,9.853010450599421e-06,5797354997.980962,175137541.90849665
2024-02-19 21:02:16.993,9.873094650245752e-06,5811748313.110438,196180196.91916466
2024-02-19 22:00:52.580,9.902550814837234e-06,5809005045.871369,203732634.39895463
2024-02-19 23:00:19.549,9.910824092002045e-06,5851172015.885478,190185557.36082867
2024-02-20 00:00:34.279,9.879340538111627e-06,5817157225.711496,202249695.0161222
2024-02-20 01:01:41.452,9.850830845818784e-06,5822944648.373531,213318926.43768078
2024-02-20 02:00:31.857,9.808088150702778e-06,5775623068.970627,221191984.01517114
2024-02-20 03:01:59.750,9.850142363363227e-06,5776793050.968337,226946892.6521531
2024-02-20 04:00:20.416,9.773920881147609e-06,5772931270.246576,227166852.3072316
2024-02-20 05:01:05.145,9.819883577558474e-06,5780772646.613032,225051005.12988493
2024-02-20 06:00:23.382,9.826838045193314e-06,5791081635.532311,228046279.58300954
2024-02-20 07:01:30.011,9.833084728788217e-06,5795595285.170818,223852868.27961582
2024-02-20 08:01:11.272,9.817022718881814e-06,5790606301.49825,216719467.5179132
2024-02-20 09:00:50.420,9.768927688383139e-06,5753027587.061257,212514037.492364
2024-02-20 10:01:18.559,9.708292437013462e-06,5704172747.863933,232351087.27308849
2024-02-20 11:00:02.259,9.811027445067437e-06,5780035570.745548,222190153.65283516
2024-02-20 12:01:56.474,9.87387159320369e-06,5799788418.529728,233763346.30505696
2024-02-20 13:01:03.922,9.78783321164111e-06,5775468212.381985,246865337.1245912
2024-02-20 14:01:51.558,9.916167148656594e-06,5823667827.330673,243951978.81456757
2024-02-20 15:01:49.815,9.745003139329655e-06,5745973405.027049,261657640.2093326
2024-02-20 16:01:18.681,9.599053660880568e-06,5633476713.255404,304553216.27749366
2024-02-20 17:02:07.007,9.553884700641457e-06,5658147438.670423,325688206.6656541
2024-02-20 18:01:30.414,9.604052371233628e-06,5633061331.168833,329559851.81012386
2024-02-20 19:01:44.684,9.64447147390255e-06,5686520496.497484,324232693.1222573
2024-02-20 20:00:39.740,9.724726070214388e-06,5720056550.649703,325035095.307055
2024-02-20 21:02:05.885,9.724880919774628e-06,5740772355.8471775,324913874.58491
2024-02-20 22:01:56.716,9.712482784750038e-06,5721784205.273264,319536095.49906987
2024-02-20 23:02:01.231,9.761171409502423e-06,5755031025.760935,316988170.30777454
2024-02-21 00:02:00.365,9.763871918867542e-06,5759660641.640803,315035087.83466774
2024-02-21 01:02:03.200,9.756762531623359e-06,5742518090.327109,310258421.59199864
2024-02-21 02:00:25.778,9.702550813008116e-06,5725447894.575908,299393366.2949529
2024-02-21 03:01:48.555,9.685318956383128e-06,5708520356.254064,300591306.39991677
2024-02-21 04:01:25.147,9.704924470964066e-06,5721558271.627072,301685809.4565243
2024-02-21 05:00:51.730,9.666177114249157e-06,5697746857.526821,297614161.198247
2024-02-21 06:01:26.321,9.62839202521127e-06,5675353373.171156,265805577.7014103
2024-02-21 07:00:50.586,9.561326272883569e-06,5638730664.380951,273675379.64054304
2024-02-21 08:01:06.655,9.527120509305512e-06,5609492042.65494,303732305.2373528
2024-02-21 09:00:25.735,9.542917444781015e-06,5624722885.395959,273463684.7667017
2024-02-21 10:01:44.149,9.395750406677425e-06,5563438341.04494,302300314.49030775
2024-02-21 11:01:18.420,9.471209930374733e-06,5591824970.942123,311387949.2910854
2024-02-21 12:00:06.876,9.401059411234464e-06,5536125494.671756,305543065.8184651
2024-02-21 13:00:13.119,9.467991432145805e-06,5579155282.530935,310745595.47863805
2024-02-21 14:00:15.862,9.456806524428773e-06,5552729437.88841,305115929.57655275
2024-02-21 15:01:58.339,9.395507447549027e-06,5534296066.407117,301128001.49667066
2024-02-21 16:00:40.679,9.424386051650942e-06,5560268607.198391,279571853.0915458
2024-02-21 17:00:35.993,9.46529452295039e-06,5571764060.12972,254270567.88576275
2024-02-21 18:01:05.290,9.367423014064363e-06,5529751410.371995,235827895.26737148
2024-02-21 19:00:24.293,9.35101084768443e-06,5506717528.335519,220821853.61305657
2024-02-21 20:00:39.137,9.41454088269875e-06,5532926422.742415,239571665.95035136
2024-02-21 21:02:01.752,9.373810703796737e-06,5521273943.602943,235414543.4171347
2024-02-21 22:03:38.680,9.483916232503842e-06,5578198381.816791,221554844.3667394
2024-02-21 23:02:40.360,9.492685455582326e-06,5582948581.421133,236377935.60591257
2024-02-22 00:01:00.045,9.549689919482773e-06,5625816326.703604,219025474.37611923
2024-02-22 01:01:15.595,9.508773828176834e-06,5606084284.848742,239566907.7899559
2024-02-22 02:00:24.958,9.415712109313052e-06,5545949383.799045,241002777.13142216
2024-02-22 03:02:09.852,9.44578049057532e-06,5564104396.699617,232473434.22300997
2024-02-22 04:02:01.005,9.463757104787455e-06,5584388830.024956,229017727.24971008
2024-02-22 05:01:18.411,9.45106993849396e-06,5570346020.002643,229238277.13787556
2024-02-22 06:02:26.852,9.492750396368763e-06,5590969824.984916,230123607.08794627
2024-02-22 07:02:04.396,9.578536628856752e-06,5635436646.19692,226818397.64981395
2024-02-22 08:00:08.485,9.611433337469605e-06,5662133092.032893,227197715.45235777
2024-02-22 09:02:45.169,9.665781905052288e-06,5696324065.963384,228943371.8801411
2024-02-22 10:01:59.267,9.679772113914219e-06,5712076706.525101,230695788.11353108
2024-02-22 11:01:37.894,9.601341892979654e-06,5657533054.116806,215880033.27743796
2024-02-22 12:00:53.839,9.623511153448276e-06,5669722291.410165,212997523.06104666
2024-02-22 13:00:08.385,9.627817410501244e-06,5670553416.345713,213456907.17981192
2024-02-22 14:00:26.574,9.539580837495739e-06,5618135119.588092,216149374.7747953
2024-02-22 15:02:21.946,9.615744250385311e-06,5656479813.321395,205870286.89812297
2024-02-22 16:01:12.820,9.645612313685398e-06,5675457582.163697,184582287.14476553
2024-02-22 17:01:22.381,9.591252794300053e-06,5650949421.520709,186712441.6928772
2024-02-22 18:01:03.011,9.63835788159511e-06,5676412229.057659,179031614.2006778
2024-02-22 19:01:44.388,9.65380988424022e-06,5690370258.926475,181058707.37752298
2024-02-22 20:01:29.600,9.636239475749896e-06,5677473134.83326,179942572.55957913
2024-02-22 21:00:14.706,9.701126270732803e-06,5710574522.652664,179206896.55162835
2024-02-22 22:00:51.525,9.624234803937447e-06,5671378385.853116,178344765.75909513
2024-02-22 23:02:36.948,9.608521693571487e-06,5662118931.375139,181757248.88755435
2024-02-23 00:00:31.333,9.547779894683156e-06,5625123541.193797,179197372.60184127
2024-02-23 01:01:42.755,9.574611497784246e-06,5638872536.5854645,180461363.32006708
2024-02-23 02:01:02.600,9.548437679626243e-06,5635419109.212894,175957876.0335717
2024-02-23 03:01:32.015,9.501752764379264e-06,5615029149.086202,179146100.23637834
2024-02-23 04:01:25.033,9.486242668949519e-06,5586176941.42568,182876836.26041484
2024-02-23 05:01:58.568,9.512207013550107e-06,5605779673.090022,185230505.00921863
2024-02-23 06:01:19.216,9.51534910182465e-06,5606109045.827382,183536681.70941928
2024-02-23 07:01:12.050,9.55994845339184e-06,5628459200.423766,164301532.88229522
2024-02-23 08:01:31.197,9.48070198023876e-06,5587660105.86249,176915070.89656326
2024-02-23 09:00:41.268,9.436842326818085e-06,5570219390.802263,175063690.29377374
